protocol_type,service,flag,src_bytes,dst_bytes,hot,count,srv_count,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,class
icmp,19,2,8,139,0,1,1,0,255,15,0.06,0.02,0,0,normal
icmp,55,2,1299,333,0,1,1,0,128,114,0.52,0.04,0.01,0,normal
icmp,45,5,1,0,0,2,2,0,255,2,0.01,0.74,1,0,anomaly
icmp,50,4,0,0,0,135,15,0.06,255,15,0.06,0.07,0,1,anomaly
icmp,50,4,0,0,0,224,16,0.05,165,16,0.1,0.07,0.01,0.92,anomaly
udp,50,2,28,0,0,94,94,0,166,94,0.57,0.02,0.57,0,anomaly
icmp,64,2,0,4,0,1,1,0,18,2,0.06,1,0.06,0,anomaly
icmp,25,2,167,9724,0,3,3,0,39,255,1,0,0.03,0,normal
icmp,25,2,210,797,0,41,47,0,255,255,1,0,0,0,normal
icmp,70,1,0,0,0,73,1,0.55,243,1,0,0.17,0.3,0.01,anomaly
icmp,29,4,0,0,0,278,14,0.05,255,14,0.05,0.08,0,1,anomaly
udp,50,2,1,0,0,24,2,0.17,255,2,0.01,0.84,0.18,0.1,anomaly
icmp,25,2,237,10246,0,1,1,0,1,255,1,0,1,0,normal
icmp,25,2,312,981,0,6,6,0,19,255,1,0,0.05,0,normal
udp,50,2,28,0,0,10,10,0,255,10,0.04,0.02,0.04,0,anomaly
icmp,25,2,222,278,0,1,1,0,47,255,1,0,0.02,0,normal
icmp,42,4,0,0,0,143,15,0.06,255,14,0.05,0.06,0,1,anomaly
icmp,25,2,232,6509,0,6,8,0,34,195,1,0,0.03,0,normal
icmp,50,4,0,0,0,290,25,0.04,150,25,0.17,0.07,0.01,0.99,anomaly
icmp,55,2,92988,328,0,1,2,0,109,238,0.94,0.02,0.01,0,normal
icmp,49,4,0,0,0,119,7,0.07,255,7,0.03,0.06,0,1,anomaly
icmp,57,4,0,0,0,219,17,0.06,255,17,0.07,0.07,0,1,anomaly
icmp,55,2,1640,386,0,1,1,0,248,129,0.49,0.01,0,0.81,normal
tcp,15,2,8,0,0,1,25,0,2,206,1,0,1,0,anomaly
udp,12,2,42,147,0,76,156,0,255,255,1,0,0,0,normal
udp,50,2,105,0,0,2,2,0,177,151,0.85,0.01,0.01,0,normal
udp,12,2,44,44,0,213,213,0,255,255,1,0,0,0,normal
tcp,16,2,520,0,0,15,15,0,255,255,1,0,1,0,anomaly
icmp,61,3,0,0,0,1,1,0,255,5,0.02,0.06,0,0.94,normal
udp,12,2,44,44,0,3,4,0.67,16,15,0.94,0.12,0.06,0,normal
udp,12,2,130,44,0,236,235,0.01,125,92,0.74,0.02,0.14,0,normal
icmp,14,3,0,0,0,118,16,0.06,255,16,0.06,0.07,0,0,anomaly
icmp,19,2,7,225,0,1,1,0,255,7,0.03,0.06,0,0.02,normal
icmp,67,4,0,0,0,277,20,0.06,255,20,0.08,0.07,0,1,anomaly
icmp,25,2,223,4739,0,14,14,0,39,255,1,0,0.03,0,normal
icmp,67,4,0,0,0,128,5,0.06,255,5,0.02,0.07,0,1,anomaly
icmp,55,2,11924,1370,0,1,1,0,10,152,0.9,0.2,0.1,0,normal
icmp,55,2,1001,330,0,1,2,0,115,115,0.43,0.03,0.01,0,normal
icmp,19,4,0,0,0,2,2,0,124,17,0.06,0.04,0.02,0.01,normal
icmp,50,4,0,0,0,264,17,0.06,255,17,0.07,0.06,0.01,1,anomaly
tcp,15,2,8,0,0,1,36,0,2,41,1,0,1,0,anomaly
icmp,25,2,214,15150,0,10,10,0,40,255,1,0,0.03,0,normal
icmp,25,2,240,369,0,4,4,0,4,255,1,0,0.25,0,normal
icmp,25,2,295,5790,0,4,5,0,255,255,1,0,0,0,normal
icmp,67,4,0,0,0,275,19,0.06,255,19,0.07,0.07,0,1,anomaly
icmp,50,1,0,0,0,219,13,0.06,255,13,0.05,0.07,0,0,anomaly
icmp,50,1,0,0,0,272,12,0.06,255,12,0.05,0.08,0,0,anomaly
icmp,25,2,224,61552,0,14,14,0,14,250,1,0,0.07,0,normal
icmp,25,2,224,7775,0,24,24,0,24,255,1,0,0.04,0,normal
icmp,25,2,219,511,0,20,43,0,255,255,1,0,0,0,normal
icmp,25,2,339,5320,0,7,7,0,85,255,1,0,0.01,0,normal
icmp,50,4,0,0,0,245,5,0.05,255,5,0.02,0.06,0,1,anomaly
icmp,25,2,286,1415,0,11,14,0,208,208,1,0,0,0,normal
icmp,55,2,1452,326,0,1,1,0,89,146,0.6,0.07,0.01,0.04,normal
udp,12,2,45,131,0,200,280,0,255,253,0.99,0.01,0,0,normal
icmp,50,4,0,0,0,211,11,0.06,255,25,0.1,0.06,0,1,anomaly
icmp,50,4,0,0,0,258,2,0.07,255,2,0.01,0.08,0,1,anomaly
icmp,25,2,164,3583,0,10,10,0,30,255,1,0,0.03,0,normal
icmp,50,4,0,0,0,272,10,0.06,255,2,0.01,0.08,0,1,anomaly
tcp,16,2,520,0,0,440,440,0,255,255,1,0,1,0,anomaly
icmp,25,2,199,549,0,4,8,0,4,255,1,0,0.25,0,normal
icmp,25,2,338,11271,0,2,2,0,2,255,1,0,0.5,0,normal
icmp,6,4,0,0,0,276,17,0.07,255,17,0.07,0.08,0,1,anomaly
icmp,33,4,0,0,0,135,17,0.05,255,5,0.02,0.07,0,1,anomaly
icmp,19,4,0,0,0,39,20,0.05,255,75,0.29,0.02,0.01,1,anomaly
icmp,55,2,2408,328,0,1,2,0,255,12,0.05,0.71,0,0,normal
icmp,25,1,0,0,0,1,1,0,7,243,1,0,0.14,0,normal
tcp,15,2,8,0,0,1,42,0,2,2,1,0,1,0,anomaly
udp,12,2,44,44,0,86,166,0,255,255,1,0,0.01,0,normal
icmp,50,4,0,0,0,165,18,0.07,255,18,0.07,0.08,0,1,anomaly
tcp,15,2,8,0,0,1,3,0,2,114,1,0,1,0,anomaly
icmp,50,4,0,0,0,137,15,0.07,255,6,0.02,0.08,0,1,anomaly
icmp,25,2,331,480,0,6,6,0,255,255,1,0,0,0,normal
icmp,10,4,0,0,0,234,5,0.06,255,5,0.02,0.06,0,1,anomaly
icmp,67,1,0,0,0,261,19,0.06,255,19,0.07,0.07,0,0,anomaly
icmp,20,4,0,0,0,41,20,0.07,255,4,0.02,0.06,0,1,anomaly
icmp,25,2,203,1944,0,12,12,0,12,255,1,0,0.08,0,normal
icmp,18,3,0,0,0,115,1,0.07,255,1,0,0.06,0,0,anomaly
icmp,50,1,0,0,0,71,13,0.06,255,13,0.05,0.06,0,0,anomaly
udp,12,2,44,95,0,244,248,0,255,219,0.86,0.01,0.01,0,normal
icmp,25,1,0,0,0,1,3,0,4,213,1,0,0.25,0,normal
udp,12,2,45,72,0,111,111,0,255,254,1,0.01,0.01,0,normal
icmp,50,4,0,0,0,131,15,0.05,255,14,0.05,0.07,0.01,1,anomaly
icmp,25,2,311,5348,0,25,48,0,53,255,1,0,0.02,0.02,normal
icmp,25,2,251,1841,0,4,4,0,15,255,1,0,0.07,0,normal
icmp,25,2,286,874,0,18,45,0,150,255,1,0,0.01,0.01,normal
icmp,55,2,1223,329,0,1,2,0,86,76,0.88,0.03,0.01,0,normal
icmp,45,1,0,0,0,488,1,0.95,255,1,0,0.91,0,0.1,anomaly
icmp,25,2,298,12884,0,3,3,0,146,146,1,0,0.01,0,normal
icmp,25,2,330,748,0,20,21,0,255,255,1,0,0,0,normal
icmp,25,2,309,3248,0,9,18,0,9,255,1,0,0.11,0,normal
icmp,50,1,0,0,0,1,1,0,15,2,0.07,1,0.07,0,anomaly
icmp,50,4,0,0,0,138,19,0.06,255,19,0.07,0.08,0,1,anomaly
icmp,25,2,218,706,0,27,27,0,255,255,1,0,0,0,normal
icmp,25,2,300,1963,0,10,10,0,10,98,1,0,0.1,0,normal
icmp,25,1,0,0,0,41,43,0,86,255,1,0,0.01,0,normal
icmp,25,2,210,443,0,1,31,0,4,255,1,0,0.25,0,normal
icmp,25,2,214,5196,0,42,43,0,230,255,1,0,0,0,normal
icmp,50,4,0,0,0,114,3,0.09,255,3,0.01,0.09,0,1,anomaly
icmp,20,4,0,0,0,261,19,0.07,255,19,0.07,0.07,0,1,anomaly
icmp,55,2,3370,330,0,1,2,0,190,176,0.68,0.02,0.01,0,normal
icmp,50,4,0,0,0,293,16,0.06,255,12,0.05,0.06,0,1,anomaly
tcp,16,2,1032,0,0,511,511,0,255,96,0.38,0.2,0.38,0,anomaly
icmp,70,4,0,0,0,212,12,0.07,255,12,0.05,0.07,0,1,anomaly
icmp,25,2,146,15634,0,13,14,0,255,255,1,0,0,0,normal
udp,45,2,516,4,0,407,407,0,255,255,1,0,1,0,normal
udp,12,2,45,127,0,79,159,0,255,254,1,0.01,0,0,normal
icmp,25,2,265,309,0,29,33,0,255,255,1,0,0,0,normal
icmp,20,2,60584,0,0,2,3,1,198,36,0.11,0.03,0.11,0,normal
tcp,16,2,1032,0,0,54,54,0,172,78,0.45,0.04,0.45,0.01,anomaly
icmp,55,2,5221,335,0,1,4,0,3,195,1,0,0.33,0,normal
icmp,25,4,0,0,0,119,20,0.05,255,14,0.05,0.06,0,1,anomaly
icmp,20,2,3909,0,0,6,6,0,129,70,0.54,0.09,0.61,0.01,normal
icmp,20,2,26,0,0,1,1,0,195,41,0.21,0.02,0.21,0,normal
icmp,25,1,0,0,0,1,2,0,25,248,1,0,0.04,0,normal
tcp,15,2,18,0,0,1,1,0,1,167,1,0,1,0,anomaly
icmp,61,4,0,0,0,15,15,0,17,17,1,0,0.06,0.88,anomaly
icmp,11,3,0,0,0,261,13,0.07,255,13,0.05,0.08,0,0,anomaly
icmp,50,4,0,0,0,210,7,0.08,255,7,0.03,0.08,0,1,anomaly
icmp,50,1,0,0,0,197,13,0.07,255,13,0.05,0.07,0,0,anomaly
icmp,42,1,0,0,0,121,11,0.07,255,11,0.04,0.07,0,0,anomaly
icmp,18,3,0,0,0,138,10,0.06,255,4,0.02,0.07,0,0,anomaly
udp,12,2,91,0,0,5,10,0,198,135,0.68,0.01,0.68,0,normal
tcp,15,2,8,0,0,1,19,0,2,26,1,0,1,0,anomaly
icmp,50,4,0,0,0,242,2,0.06,255,19,0.07,0.06,0,1,anomaly
tcp,15,2,8,0,0,1,40,0,1,49,1,0,1,0,anomaly
icmp,25,2,329,453,0,2,2,0,7,255,1,0,0.14,0,normal
udp,12,2,44,128,0,54,184,0,112,223,0.88,0.02,0.88,0,normal
udp,12,2,43,129,0,73,223,0,213,196,0.81,0.01,0.73,0,normal
icmp,20,1,0,0,0,468,14,0.97,255,13,0.05,0.95,0,0.08,anomaly
icmp,35,4,0,0,0,146,17,0.06,255,17,0.07,0.06,0,1,anomaly
icmp,67,4,0,0,0,263,19,0.06,255,19,0.07,0.07,0,1,anomaly
icmp,6,4,0,0,0,225,20,0.06,255,1,0,0.09,0,1,anomaly
icmp,59,4,0,0,0,236,12,0.07,255,12,0.05,0.08,0,1,anomaly
icmp,50,4,0,0,0,126,18,0.06,255,10,0.04,0.06,0,1,anomaly
udp,12,2,45,139,0,76,156,0,255,255,1,0,0,0,normal
icmp,50,1,0,0,0,135,17,0.06,255,37,0.15,0.07,0,0,anomaly
icmp,25,4,0,0,0,167,4,0.06,255,4,0.02,0.05,0,1,anomaly
tcp,66,2,78,0,0,15,9,0.13,255,14,0.05,0.01,0.05,0,normal
icmp,50,4,0,0,0,270,13,0.06,255,14,0.05,0.05,0,1,anomaly
udp,12,2,93,34,0,3,9,0,184,138,0.75,0.02,0.07,0,normal
tcp,15,2,8,0,0,1,2,0,227,30,0.01,0.03,0.01,0,anomaly
icmp,5,2,10,39,0,2,1,1,74,11,0.03,0.05,0.01,0,normal
icmp,50,4,0,0,0,299,19,0.05,255,3,0.01,0.07,0,1,anomaly
icmp,19,2,9,141,0,2,1,1,222,13,0.06,0.02,0,0,normal
icmp,45,1,0,0,0,509,1,1,255,1,0,1,0,0.15,anomaly
icmp,25,2,381,1139,0,15,15,0,140,255,1,0,0.01,0,normal
icmp,55,2,664,332,0,1,1,0,204,124,0.54,0.02,0,0,normal
udp,12,2,45,129,0,69,147,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,101,20,0.06,121,20,0.17,0.12,0.01,1,anomaly
icmp,25,2,379,1669,0,1,1,0,54,255,1,0,0.02,0,normal
icmp,25,2,330,9320,0,6,6,0,29,255,1,0,0.03,0,normal
icmp,7,4,0,0,0,107,10,0.06,255,5,0.02,0.06,0,1,anomaly
icmp,25,2,387,349,0,10,17,0,30,231,1,0,0.03,0,normal
icmp,50,4,0,0,0,207,16,0.06,255,16,0.06,0.05,0,1,anomaly
udp,12,2,44,44,0,192,192,0,255,255,1,0,0.01,0,normal
icmp,50,1,0,0,0,86,1,0.08,255,1,0,0.06,0,0,anomaly
udp,12,2,44,131,0,23,22,0.09,255,255,1,0,0,0,normal
icmp,25,4,0,0,0,2,2,0,255,255,1,0,0.01,0.01,normal
icmp,25,2,233,530,0,3,4,0,91,255,1,0,0.01,0,normal
icmp,50,4,0,0,0,124,8,0.06,255,14,0.05,0.07,0,1,anomaly
icmp,25,2,348,5280,0,2,2,0,255,255,1,0,0,0,normal
icmp,25,2,54540,8314,2,3,5,0,255,255,1,0,0,0.01,anomaly
icmp,7,1,0,0,0,102,3,0.07,255,3,0.01,0.06,0,0,anomaly
icmp,61,4,0,0,0,286,24,0.05,255,24,0.09,0.05,0,1,anomaly
icmp,25,2,286,9133,0,20,20,0,62,255,1,0,0.02,0,normal
icmp,25,2,272,1190,0,11,12,0,156,255,1,0,0.01,0,normal
icmp,25,9,174,10220,0,3,8,0,255,255,1,0,0,0.01,normal
udp,50,2,105,143,0,4,1,0.5,255,139,0.55,0.01,0,0,normal
icmp,50,4,0,0,0,299,18,0.05,255,16,0.06,0.06,0,1,anomaly
icmp,25,1,0,0,0,1,2,0,7,255,1,0,0.14,0,normal
icmp,25,2,327,1165,0,2,2,0,50,255,1,0,0.02,0,normal
icmp,25,2,209,2311,0,1,3,0,14,255,1,0,0.07,0,normal
icmp,50,4,0,0,0,280,17,0.05,255,16,0.06,0.05,0,1,anomaly
icmp,10,4,0,0,0,150,8,0.07,255,8,0.03,0.07,0,1,anomaly
icmp,25,2,509,5071,0,10,15,0,255,255,1,0,0,0,normal
tcp,16,2,1032,0,0,318,318,0,221,76,0.34,0.01,0.34,0,anomaly
icmp,50,1,0,0,0,299,1,1,255,1,0,1,0,0.09,anomaly
icmp,20,1,0,0,0,125,11,0.06,255,11,0.04,0.07,0,0,anomaly
icmp,67,4,0,0,0,127,9,0.06,255,9,0.04,0.06,0,1,anomaly
tcp,15,2,8,0,0,1,23,0,2,129,1,0,1,0,anomaly
icmp,20,2,641,0,0,3,2,0.67,67,63,0.22,0.07,0.22,0,normal
icmp,50,4,0,0,0,244,20,0.06,255,17,0.07,0.08,0,1,anomaly
icmp,25,2,54540,8314,2,4,5,0,101,101,1,0,0.01,0,anomaly
icmp,50,5,0,0,0,1,1,0,255,1,0,0.63,0.63,0,anomaly
udp,12,2,44,126,0,240,317,0.01,243,203,0.84,0.01,0,0,normal
icmp,50,4,0,0,0,133,19,0.05,255,17,0.07,0.07,0,1,anomaly
udp,45,2,146,0,0,3,1,0.67,247,1,0,0.6,0.96,0,normal
tcp,15,2,8,0,0,1,20,0,2,182,1,0,1,0,anomaly
udp,12,2,43,112,0,105,105,0.02,255,253,0.99,0.01,0,0,normal
icmp,34,1,0,0,0,237,5,0.07,255,5,0.02,0.08,0,0,anomaly
udp,12,2,45,111,0,38,104,0,255,202,0.79,0.02,0,0,normal
icmp,7,1,0,0,0,109,10,0.06,255,10,0.04,0.06,0,0,anomaly
udp,50,2,1,0,0,1,1,0,255,1,0,0.52,0.62,0,anomaly
tcp,15,2,8,0,0,1,9,0,1,81,1,0,1,0,anomaly
icmp,25,2,163,35147,0,1,1,0,202,255,1,0,0,0,normal
icmp,20,2,167,0,0,2,2,0,129,48,0.29,0.03,0.29,0,normal
icmp,19,2,8,138,0,1,1,0,82,6,0.07,0.06,0.01,0,normal
icmp,20,2,2056,0,0,4,3,0.5,211,54,0.19,0.03,0.19,0,normal
icmp,25,2,297,2762,0,10,10,0,10,255,1,0,0.1,0,normal
tcp,15,2,8,0,0,1,11,0,2,218,1,0,1,0,anomaly
tcp,66,2,182,0,0,2,1,1,255,21,0.08,0.01,0.1,0,normal
icmp,8,4,0,0,0,150,20,0.08,255,20,0.08,0.07,0,1,anomaly
icmp,37,4,0,0,0,84,16,0.07,255,16,0.06,0.05,0,1,anomaly
icmp,25,2,237,415,0,12,12,0,164,255,1,0,0.01,0,normal
icmp,25,2,226,736,0,2,4,0,37,255,1,0,0.03,0,normal
icmp,41,4,0,0,0,251,10,0.06,255,10,0.04,0.08,0,1,anomaly
icmp,9,4,0,0,0,280,16,0.06,255,16,0.06,0.09,0,1,anomaly
icmp,50,1,0,0,0,95,3,0.08,255,1,0,0.08,0,0,anomaly
icmp,42,4,0,0,0,131,20,0.06,255,18,0.07,0.06,0,1,anomaly
icmp,55,2,11433,1548,0,1,2,0,255,72,0.28,0.05,0,0.48,normal
tcp,15,2,8,0,0,1,21,0,3,111,1,0,1,0,anomaly
icmp,61,2,367,7286,0,1,1,0,209,105,0.5,0.01,0,0.96,normal
icmp,24,4,0,0,0,261,3,0.06,255,3,0.01,0.07,0,1,anomaly
tcp,16,2,520,0,0,444,444,0,218,218,1,0,1,0,anomaly
icmp,25,1,0,0,0,1,2,0,39,130,1,0,0.03,0,normal
icmp,50,1,0,0,0,102,1,0.08,255,1,0,0.07,0,0,anomaly
icmp,60,4,0,0,0,235,1,0.05,255,1,0,0.06,0,1,anomaly
icmp,25,2,334,560,0,9,9,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,217,6,0.05,255,6,0.02,0.05,0,1,anomaly
udp,12,2,45,166,0,70,151,0,255,216,0.85,0.02,0,0,normal
icmp,25,2,290,599,0,2,2,0,1,1,1,0,1,0,normal
tcp,16,2,1032,0,0,485,485,0,252,158,0.63,0.03,0.63,0.01,anomaly
icmp,25,2,240,1374,0,10,10,0,255,255,1,0,0,0,normal
icmp,25,2,297,3200,0,10,10,0,255,255,1,0,0,0,normal
udp,12,2,44,137,0,137,203,0.01,255,222,0.87,0.02,0,0,normal
icmp,36,4,0,0,0,136,10,0.06,255,5,0.02,0.08,0,1,anomaly
icmp,20,2,749,0,0,4,4,0,12,10,0.83,0.17,0.83,0,normal
tcp,15,2,18,0,0,1,1,0,1,241,1,0,1,0,anomaly
icmp,20,2,567,0,0,1,1,0,77,37,0.34,0.08,0.34,0,normal
icmp,19,4,0,0,0,283,8,0.06,255,8,0.03,0.07,0,1,anomaly
icmp,20,2,334,0,0,2,2,0,2,26,1,0,1,0,anomaly
icmp,30,4,0,0,0,273,7,0.06,255,7,0.03,0.07,0,1,anomaly
icmp,55,2,1105,332,0,1,1,0,33,101,0.67,0.12,0.03,0,normal
icmp,50,4,0,0,0,122,5,0.06,255,3,0.01,0.06,0,1,anomaly
icmp,55,2,1663,336,0,1,3,0,59,168,0.85,0.05,0.02,0,normal
icmp,50,1,0,0,0,131,1,1,255,1,0,0.72,0,0.03,anomaly
udp,12,2,44,44,0,2,4,0,255,248,0.97,0.01,0.01,0,normal
icmp,25,2,224,724,0,25,26,0,149,255,1,0,0.01,0,normal
icmp,5,4,0,0,0,148,25,0.04,255,25,0.1,0.04,0,1,anomaly
icmp,50,4,0,0,0,131,16,0.05,255,12,0.05,0.07,0,1,anomaly
icmp,7,4,0,0,0,123,16,0.06,255,16,0.06,0.07,0,1,anomaly
icmp,20,4,0,0,0,193,5,0.06,255,5,0.02,0.07,0,1,anomaly
icmp,20,2,5133876,0,3,1,1,0,255,69,0.27,0.08,0.32,0.01,anomaly
icmp,25,9,256,29200,0,1,1,0,255,255,1,0,0,0.01,normal
icmp,25,2,313,8110,0,5,12,0,13,255,1,0,0.08,0,normal
icmp,25,2,317,935,0,7,7,0,96,255,1,0,0.01,0,normal
icmp,45,1,0,0,0,410,1,1,255,1,0,1,0,0.08,anomaly
icmp,25,2,231,4267,0,6,7,0,11,255,1,0,0.09,0,normal
icmp,25,2,144,9813,0,17,17,0,42,255,1,0,0.02,0,normal
udp,12,2,45,69,0,89,90,0,255,254,1,0.01,0,0,normal
icmp,25,2,201,263,0,4,6,0,255,255,1,0,0,0,normal
icmp,41,4,0,0,0,227,11,0.07,255,11,0.04,0.07,0,1,anomaly
icmp,25,2,153,8386,0,1,1,0,255,255,1,0,0,0,normal
icmp,25,2,198,1085,0,23,23,0,255,255,1,0,0,0,normal
udp,50,2,1,0,0,10,6,0.2,255,6,0.02,0.86,0.16,0.03,anomaly
icmp,50,4,0,0,0,277,16,0.06,255,14,0.05,0.07,0,1,anomaly
tcp,15,2,8,0,0,1,49,0,1,25,1,0,1,0,anomaly
udp,12,2,46,46,0,3,10,0,255,252,0.99,0.01,0.07,0,normal
icmp,50,4,0,0,0,222,5,0.05,163,5,0.03,0.07,0.01,0.91,anomaly
icmp,50,1,0,0,0,2,1,1,255,1,0,0.87,0.86,0,anomaly
icmp,25,2,341,8134,0,10,12,0,166,255,1,0,0.01,0,normal
icmp,25,2,231,5417,0,11,21,0,45,255,1,0,0.02,0,normal
icmp,25,2,171,8420,0,1,1,0,30,255,1,0,0.03,0,normal
icmp,50,4,0,0,0,294,14,0.05,255,9,0.04,0.07,0,1,anomaly
icmp,45,1,0,0,0,511,1,0.96,255,1,0,1,0,0.02,anomaly
icmp,29,1,0,0,0,128,9,0.06,255,9,0.04,0.08,0,0,anomaly
udp,12,2,36,101,0,1,1,0,255,246,0.96,0.01,0,0,normal
icmp,31,4,0,0,0,142,6,0.06,255,3,0.01,0.07,0,1,anomaly
icmp,3,4,0,0,0,255,19,0.07,255,19,0.07,0.07,0,1,anomaly
icmp,25,2,157,9884,0,3,12,0,21,255,1,0,0.05,0,normal
icmp,20,2,190,0,0,2,2,0,5,2,0.4,0.8,0.4,0,normal
icmp,25,2,216,1233,0,2,2,0,17,255,1,0,0.06,0,normal
icmp,42,4,0,0,0,97,2,0.07,255,2,0.01,0.07,0,1,anomaly
icmp,3,4,0,0,0,243,14,0.07,255,14,0.05,0.07,0,1,anomaly
icmp,19,3,0,0,0,254,2,0.07,255,2,0.01,0.08,0,0,anomaly
icmp,25,2,299,2119,0,16,16,0,96,255,1,0,0.01,0,normal
icmp,50,1,0,0,0,97,1,0.07,255,1,0,0.07,0,0,anomaly
icmp,61,9,89,2832,0,1,1,0,135,23,0.17,0.53,0.01,0.05,normal
icmp,25,2,193,383,0,26,26,0,26,255,1,0,0.04,0,normal
icmp,50,4,0,0,0,100,10,0.06,255,27,0.11,0.06,0,1,anomaly
icmp,55,2,749,338,0,1,1,0,52,190,0.63,0.08,0.02,0,normal
icmp,25,2,213,420,0,12,12,0,78,255,1,0,0.01,0,normal
icmp,31,4,0,0,0,95,10,0.06,255,10,0.04,0.06,0,1,anomaly
icmp,61,4,0,0,0,141,2,0.06,255,3,0.01,0.06,0,1,anomaly
icmp,25,2,219,11322,0,33,34,0,255,255,1,0,0,0,normal
icmp,61,2,427,47657,0,1,1,0,1,1,1,0,1,0,normal
icmp,50,4,0,0,0,298,20,0.06,255,12,0.05,0.08,0,1,anomaly
udp,45,2,146,105,0,4,2,0.5,255,2,0.01,0.54,0.74,0,normal
icmp,58,4,0,0,0,99,3,0.07,255,3,0.01,0.07,0,1,anomaly
icmp,25,2,217,6676,0,6,6,0,68,255,1,0,0.01,0,normal
icmp,50,5,1,0,0,2,2,0,255,2,0.01,0.58,1,0,anomaly
udp,50,2,1,0,0,29,9,0.1,255,9,0.04,0.21,1,0,anomaly
icmp,50,1,0,0,0,184,15,0.07,255,15,0.06,0.08,0,0,anomaly
icmp,50,4,0,0,0,184,14,0.05,255,3,0.01,0.07,0,1,anomaly
icmp,17,4,0,0,0,127,19,0.06,255,19,0.07,0.07,0,1,anomaly
icmp,3,4,0,0,0,270,15,0.05,255,15,0.06,0.05,0,1,anomaly
icmp,25,2,301,984,0,4,4,0,130,255,1,0,0.01,0,normal
icmp,25,2,224,4794,0,5,5,0,15,255,1,0,0.07,0,normal
udp,12,2,44,139,0,146,226,0.01,255,254,1,0.01,0,0,normal
icmp,25,2,231,2578,0,22,22,0,255,255,1,0,0,0,normal
tcp,16,2,1032,0,0,184,184,0,101,7,0.07,0.07,0.07,0.02,anomaly
icmp,25,2,220,584,0,14,14,0,111,255,1,0,0.01,0,normal
icmp,25,2,210,1922,0,5,5,0,255,255,1,0,0,0,normal
icmp,25,2,307,421,0,6,17,0,255,255,1,0,0,0,normal
icmp,25,2,193,751,0,4,9,0,52,255,1,0,0.02,0,normal
tcp,66,2,37,0,0,3,3,0,6,3,0.5,0.5,0.67,0,anomaly
icmp,25,2,162,434,0,1,1,0,2,255,1,0,0.5,0,normal
icmp,45,5,1,0,0,2,2,0,255,2,0.01,0.71,1,0,anomaly
icmp,25,1,0,0,0,1,1,0,21,6,0.29,0.24,0.05,0.05,normal
icmp,20,2,8766,0,0,6,6,0,12,97,1,0,1,0,normal
icmp,25,1,0,0,0,144,16,0.06,255,9,0.04,0.07,0,0,anomaly
icmp,50,4,0,0,0,138,11,0.06,255,8,0.03,0.07,0,1,anomaly
icmp,3,1,0,0,0,245,4,0.07,255,4,0.02,0.08,0,0,anomaly
icmp,25,2,191,17975,0,1,1,0,10,207,1,0,0.1,0,normal
icmp,25,2,225,7185,0,5,5,0,27,255,1,0,0.04,0,normal
icmp,43,4,0,0,0,231,23,0.05,255,23,0.09,0.06,0,1,anomaly
icmp,55,2,1036,328,0,1,5,0,58,78,0.5,0.07,0.02,0,normal
icmp,69,1,0,0,0,282,13,0.06,255,13,0.05,0.07,0,0,anomaly
icmp,50,1,0,0,0,233,11,0.07,255,11,0.04,0.07,0,0,anomaly
udp,45,2,516,4,0,373,373,0,255,255,1,0,1,0,normal
icmp,25,4,0,0,0,65,18,0.06,255,58,0.23,0.03,0.02,1,anomaly
icmp,5,2,10,39,0,2,1,1,255,6,0.02,0.03,0,0,normal
icmp,25,1,0,0,0,1,2,0,30,21,0.7,0.07,0.03,0,normal
icmp,25,2,54540,8314,2,4,4,0,165,165,1,0,0.01,0,anomaly
icmp,55,2,1000,333,0,1,2,0,215,162,0.69,0.02,0,0,normal
udp,12,2,44,44,0,160,240,0,255,255,1,0,0.01,0,normal
icmp,50,5,0,0,0,1,1,0,255,1,0,1,1,0,anomaly
icmp,25,2,277,21067,0,1,1,0,23,255,1,0,0.04,0,normal
icmp,67,4,0,0,0,284,6,0.06,255,6,0.02,0.06,0,1,anomaly
icmp,25,2,227,318,0,5,35,0,255,255,1,0,0,0,normal
udp,12,2,44,126,0,255,255,0,255,252,0.99,0.01,0,0,normal
icmp,50,1,0,0,0,203,8,0.06,255,8,0.03,0.07,0,0,anomaly
tcp,15,2,8,0,0,1,43,0,1,25,1,0,1,0,anomaly
udp,45,2,146,105,0,5,1,0.6,130,1,0.01,0.54,0.8,0,normal
icmp,20,2,334,0,0,1,1,0,3,11,1,0,1,0,anomaly
icmp,25,2,338,10111,0,1,1,0,4,255,1,0,0.25,0,normal
icmp,25,2,313,14073,0,8,10,0,8,209,1,0,0.12,0,normal
icmp,25,2,229,1397,0,1,1,0,85,255,1,0,0.01,0,normal
tcp,16,2,520,0,0,308,308,0,255,255,1,0,1,0,anomaly
icmp,61,9,1680,16934,0,2,1,1,255,3,0.01,0.02,0,0,normal
icmp,25,2,212,337,0,20,20,0,255,255,1,0,0.01,0,normal
icmp,25,1,0,0,0,1,2,0,2,253,1,0,0.5,0,normal
icmp,12,4,0,0,0,276,9,0.06,255,9,0.04,0.07,0,1,anomaly
icmp,25,4,0,0,0,131,2,0.06,255,2,0.01,0.07,0,1,anomaly
